,positionName,companyFullName,salary,city,companySize,workYear,education,industryField,formatCreateTime
8,Python高级开发工程师,北京爱奇艺科技有限公司,15k-30k,上海,2000人以上,不限,本科,"广告营销,文化娱乐",2018-03-08
9,高级Python工程师,北京摩尔妈咪网络科技有限公司,25k-50k,北京,15-50人,3-5年,本科,移动互联网,2018-03-13
10,Python开发工程师,上海炽聚网络科技有限公司,12K-20K,深圳,50-150人,1-3年,本科,"电子商务,企业服务",2018-03-13
11,Python软件开发,杭州健培科技有限公司,10k-15k,杭州,150-500人,1-3年,本科,"移动互联网,医疗健康",2018-03-12
12,JAVA/Python工程师,烟台欣和企业食品有限公司,5k-10k,烟台,2000人以上,3-5年,本科,生活服务,2018-03-12
13,python工程师,北京猎户星空科技有限公司,15k-30k,北京,150-500人,1-3年,本科,"移动互联网,硬件",2018-02-28
14,Python工程师,千言信息技术（上海）有限公司,10k-20k,上海,50-150人,1-3年,本科,"电子商务,教育",2018-03-13
0,Python中级开发工程师,武汉佰钧成技术有限责任公司,12k-18k,深圳,2000人以上,3-5年,本科,移动互联网,2018-03-13
1,Python工程师,千言信息技术（上海）有限公司,10k-20k,上海,50-150人,1-3年,本科,"电子商务,教育",2018-03-13
2,Python,上海壤歌市场营销策划有限公司,12k-24k,上海,50-150人,3-5年,不限,"移动互联网,企业服务",2018-03-13
3,python高级工程师,北京好巧国际旅行社有限公司,25k-35k,北京,150-500人,5-10年,本科,数据服务,2018-03-13
4,python开发工程师,北京一览科技有限公司,20k-40k,北京,150-500人,3-5年,本科,"移动互联网,文化娱乐",2018-03-13
5,Python,成都捷云智慧科技有限公司,8k-12k,成都,15-50人,1-3年,本科,移动互联网,2018-03-13
6,Python开发工程师,北京慕华信息科技有限公司,15k-25k,北京,150-500人,3-5年,本科,"移动互联网,教育",2018-03-13
7,Python研发工程师,北京江山如画网路科技有限责任公司,5k-10k,北京,少于15人,1-3年,本科,"移动互联网,社交网络",2018-03-13
8,Python/Go 运维开发工程师,上海厚本金融信息服务有限公司,15k-25k,上海,2000人以上,3-5年,本科,金融,2018-03-13
9,python,上海微麦电子商务发展有限公司,10k-20k,上海,15-50人,1-3年,本科,"移动互联网,电子商务",2018-03-11
10,Python开发工程师,仁科互动（北京）信息科技有限公司,25k-35k,北京,500-2000人,3-5年,本科,"移动互联网,数据服务",2018-02-26
11,高级Python开发工程师,维我软件（上海）有限公司北京分公司,25k-35k,北京,500-2000人,5-10年,本科,"移动互联网,企业服务",2018-03-13
12,高级Python开发工程师,北京弥财投资咨询有限公司,20k-40k,北京,15-50人,5-10年,本科,金融,2018-03-13
13,Python研发工程师,上海趋佳信息科技有限公司,15K-22K,上海,15-50人,3-5年,本科,移动互联网,2018-03-13
14,python工程师,北京推想科技有限公司,6k-12k,武汉,50-150人,1年以下,大专,"医疗健康,数据服务",2018-03-13
0,高级Python工程师,维我软件（上海）有限公司北京分公司,25k-35k,北京,500-2000人,5-10年,本科,"移动互联网,企业服务",2018-03-13
1,python工程师,上海大岂网络科技有限公司,10k-20k,上海,50-150人,1-3年,本科,移动互联网,2018-03-12
2,Python工程师,上海谷露软件有限公司,15k-25k,上海,50-150人,1-3年,本科,"数据服务,招聘",2018-03-12
3,python工程师,贵州电子商务云运营有限责任公司,10k-15k,贵阳,50-150人,不限,不限,"电子商务,数据服务",2018-03-09
4,python工程师,北京乐信圣文科技有限责任公司,15k-30k,北京,50-150人,1-3年,本科,移动互联网,2018-03-13
5,资深Python工程师（深圳）,北京国双科技有限公司,20k-30k,深圳,500-2000人,5-10年,本科,"数据服务,企业服务",2018-03-13
6,Python（极验验证）,武汉极意网络科技有限公司,9k-18k,武汉,50-150人,3-5年,不限,"信息安全,数据服务",2018-03-13
7,Python开发工程师,超对称（北京）科技有限公司,12k-20k,北京,15-50人,1-3年,本科,"移动互联网,企业服务",2018-03-12
8,python开发工程师,深圳市乐易网络有限公司,10k-20k,深圳,150-500人,3-5年,本科,"移动互联网,游戏",2018-03-12
9,Python开发工程师,珠海哈工有思科技有限公司,10k-20k,珠海,15-50人,1-3年,本科,其他,2018-03-12
10,Python开发工程师,深圳市杉岩数据技术有限公司,10k-16k,深圳,15-50人,1-3年,本科,"企业服务,数据服务",2018-03-13
11,Python开发工程师,上海阅文信息技术有限公司,15k-25k,上海,500-2000人,5-10年,本科,移动互联网,2018-03-12
12,Python,北京榆钱投资管理有限公司,10k-20k,武汉,150-500人,1-3年,大专,金融,2018-03-12
13,python研发工程师,北京链商电子商务有限公司,8k-15k,成都,150-500人,1-3年,本科,"移动互联网,电子商务",2018-03-13
14,Python开发工程师,深圳市易讯天空网络技术有限公司,15k-25k,深圳,150-500人,3-5年,本科,"移动互联网,电子商务",2018-03-13
0,资深Python开发工程师（北京）,北京国双科技有限公司,20k-30k,北京,500-2000人,3-5年,本科,"数据服务,企业服务",2018-03-13
1,Python后台开发工程师（深圳）,平安科技（深圳）有限公司,10k-15k,深圳,2000人以上,不限,本科,金融,2018-03-13
2,python开发工程师,深圳市博奥特科技有限公司,10k-20k,深圳,150-500人,1-3年,大专,"移动互联网,金融",2018-03-13
3,Python,武汉佰钧成技术有限责任公司,15k-30k,武汉,2000人以上,3-5年,大专,移动互联网,2018-03-13
4,Python开发工程师,上海进馨网络科技有限公司,15k-25k,上海,50-150人,3-5年,本科,"移动互联网,教育",2018-03-12
5,Python开发工程师,广州中国科学院计算机网络信息中心,9k-15k,广州,50-150人,1-3年,本科,移动互联网,2018-03-12
6,python研发工程师,北京数美时代科技有限公司,15k-30k,北京,150-500人,1-3年,本科,"企业服务,数据服务",2018-03-12
7,Python高级开发工程师,武汉北蚁网络科技有限公司,10k-15k,武汉,50-150人,5-10年,大专,"电子商务,移动互联网",2018-03-13
8,Python/Golang开发工程师,北京陌上花科技有限公司,20k-40k,北京,50-150人,1-3年,本科,移动互联网,2018-03-13
9,python工程师,厦门笨鸟电子商务有限公司,20k-40k,深圳,150-500人,1-3年,本科,企业服务,2018-03-13
10,python工程师,四川长虹电器股份有限公司,8k-15k,成都,2000人以上,3-5年,本科,硬件,2018-03-12
11,python工程师,上海青客公共租赁住房租赁经营管理股份有限公司,15k-25k,上海,500-2000人,3-5年,本科,"移动互联网,O2O",2018-03-12
12,Python高级工程师,中科视拓（北京）科技有限公司,25k-40k,北京,50-150人,1-3年,不限,企业服务,2018-03-12
13,Python,北京汇行科技有限公司,8k-16k,北京,150-500人,1-3年,本科,旅游,2018-03-01
14,Python开发工程师,上海道客网络科技有限公司,10k-20k,上海,150-500人,1-3年,本科,"企业服务,数据服务",2018-03-13
0,资深python研发工程师（深圳）,北京国双科技有限公司,15k-25k,深圳,500-2000人,3-5年,本科,"数据服务,企业服务",2018-03-13
1,Python,上海知助数据科技有限公司,12k-17k,上海,少于15人,不限,本科,"数据服务,企业服务",2018-03-13
2,Python软件开发工程师,上海坤亿信息技术有限公司,15k-18k,上海,50-150人,3-5年,本科,"电子商务,企业服务",2018-03-12
3,Python工程师,浙江天垂科技有限公司,15k-30k,杭州,15-50人,3-5年,本科,"数据服务,企业服务",2018-03-12
4,Python工程师,上海海万信息科技股份有限公司,10k-20k,深圳,500-2000人,1-3年,本科,"移动互联网,金融",2018-03-13
5,Python中级工程师,智线云科技（北京）有限公司,8k-10k,廊坊,50-150人,1-3年,本科,"移动互联网,数据服务",2018-03-13
6,高级Python开发工程师,北京陌上花科技有限公司,20k-40k,北京,50-150人,3-5年,本科,移动互联网,2018-03-13
7,Python开发工程师,北京神黄科技有限公司,15k-30k,北京,50-150人,1-3年,本科,"医疗健康,移动互联网",2018-03-13
8,Python,宁波新希望信息技术有限公司,10k-15k,宁波,50-150人,3-5年,本科,"企业服务,生活服务",2018-03-12
9,Python开发工程师,达而观信息科技（上海）有限公司,8k-10k,深圳,50-150人,1-3年,本科,移动互联网,2018-03-12
10,Python开发工程师,北京币贝科技有限公司,15k-30k,北京,50-150人,不限,本科,"移动互联网,金融",2018-03-06
11,Python开发工程师,北京汇行科技有限公司,8k-16k,北京,150-500人,1-3年,本科,旅游,2018-03-01
12,Python,深圳市博奥特科技有限公司,10k-20k,深圳,150-500人,1-3年,大专,"移动互联网,金融",2018-03-13
13,python开发（广州）,广州德惟科技有限公司,8k-13k,广州,150-500人,1-3年,本科,"金融,移动互联网",2018-03-13
14,Python工程师,广州玖维信息科技有限公司,3k-5k,广州,150-500人,1年以下,大专,"移动互联网,数据服务",2018-03-13
0,高级 Python 研发工程师（上海）,上海道客网络科技有限公司,10k-20k,上海,150-500人,3-5年,本科,"企业服务,数据服务",2018-03-13
1,python开发工程师,无锡信成网络科技有限公司,13k-20k,北京,15-50人,3-5年,本科,"移动互联网,金融",2018-03-12
2,Python开发,北京钱方银通科技有限公司,20k-30k,北京,150-500人,3-5年,本科,金融,2018-03-07
3,高级python研发工程师,北京云途腾科技有限责任公司,20k-40k,北京,50-150人,5-10年,本科,数据服务,2018-03-13
4,资深Python工程师,上海壤歌市场营销策划有限公司,18k-28k,上海,50-150人,3-5年,本科,"移动互联网,企业服务",2018-03-13
5,Python/ Qt开发工程师,广州大象健康科技有限公司,6k-12k,广州,500-2000人,1-3年,本科,移动互联网,2018-03-13
6,Python 研发工程师,上海店达信息技术有限公司,10k-20k,上海,500-2000人,1-3年,本科,"电子商务,O2O",2018-03-13
7,python开发工程师,深圳市博悦科创科技有限公司,7k-14k,深圳,500-2000人,1-3年,大专,移动互联网,2018-03-12
8,Python开发工程师,联想（北京）有限公司,20k-40k,北京,2000人以上,5-10年,本科,"移动互联网,数据服务",2018-03-08
9,Python软件开发工程师,阿基米德（上海）传媒有限公司,15k-22k,上海,50-150人,1-3年,本科,"移动互联网,电子商务",2018-03-13
10,Python高级开发工程师,店商互联（北京）科技发展有限公司,15k-25k,北京,500-2000人,3-5年,本科,"移动互联网,电子商务",2018-03-13
11,Python高级开发工程师,北京第三石科技发展有限公司,18k-36k,北京,50-150人,3-5年,本科,"移动互联网,电子商务",2018-03-13
12,高级Python开发工程师,深圳市杉岩数据技术有限公司,16k-23k,深圳,15-50人,3-5年,本科,"企业服务,数据服务",2018-03-13
13,Python工程师-金融事业部,北京至信普林科技有限公司,10k-20k,北京,50-150人,1-3年,本科,数据服务,2018-03-13
14,python研发工程师,北京首都在线科技股份有限公司,15k-25k,北京,150-500人,5-10年,本科,移动互联网,2018-03-13
0,360企业安全-Python开发工程师,北京奇安信科技有限公司,15k-30k,北京,2000人以上,3-5年,本科,"电子商务,企业服务",2018-03-12
1,Python开发工程师,上海勃池信息技术有限公司,10k-20k,上海,50-150人,1-3年,本科,"金融,数据服务",2018-03-12
2,Python开发工程师,万兴科技股份有限公司,10k-20k,深圳,150-500人,3-5年,本科,移动互联网,2018-03-09
3,高级Python开发工程师,蜜柚网络科技（上海）有限公司,25k-50k,上海,150-500人,3-5年,本科,"社交网络,文化娱乐",2018-03-13
4,103-中级Python开发工程师,无锡华云数据技术服务有限公司,15k-25k,上海,500-2000人,3-5年,本科,"移动互联网,数据服务",2018-03-13
5,python开发工程师,深圳市博奥特科技有限公司,15k-25k,深圳,150-500人,3-5年,本科,"移动互联网,金融",2018-03-13
6,Python开发工程师,北京启明合心科技有限公司,20k-35k,北京,15-50人,1-3年,本科,"移动互联网,教育",2018-03-12
7,python,上海海万信息科技股份有限公司,8k-15k,上海,500-2000人,3-5年,本科,"移动互联网,金融",2018-03-09
8,系统开发工程师（Python）,北京慕华信息科技有限公司,20k-30k,北京,150-500人,5-10年,本科,"移动互联网,教育",2018-03-13
9,资深Python工程师,维我软件（上海）有限公司北京分公司,25k-35k,北京,500-2000人,5-10年,本科,"移动互联网,企业服务",2018-03-13
10,Python开发工程师,广州玖维信息科技有限公司,3k-5k,广州,150-500人,1年以下,大专,"移动互联网,数据服务",2018-03-13
11,Python后端工程师,北京果壳互动科技传媒有限公司,10k-20k,北京,150-500人,不限,本科,"移动互联网,社交网络",2018-03-13
12,Python开发工程师,深圳市有鱼智能科技有限公司,10k-20k,深圳,150-500人,1-3年,本科,"移动互联网,金融",2018-03-13
13,Python,深圳市乐易网络有限公司,15k-30k,深圳,150-500人,3-5年,本科,"移动互联网,游戏",2018-03-12
14,高级python工程师,博瑞天下（北京)科技有限公司,25k-40k,北京,50-150人,3-5年,本科,"移动互联网,金融",2018-03-13
0,Python开发工程师,广州玖维信息科技有限公司,4k-6k,广州,150-500人,1年以下,大专,"移动互联网,数据服务",2018-03-13
1,高级python工程师,博瑞天下（北京)科技有限公司,25k-40k,北京,50-150人,3-5年,本科,"移动互联网,金融",2018-03-13
2,高级Python开发工程师,酷转猫友（武汉）科技有限公司,15k-20k,武汉,50-150人,3-5年,本科,"移动互联网,社交网络",2018-03-13
3,Python开发工程师,优识云创（北京）科技有限公司,15k-25k,北京,50-150人,3-5年,本科,移动互联网,2018-03-13
4,Python高级开发工程师,乐格商业咨询（深圳）有限公司,16k-30k,深圳,150-500人,3-5年,本科,"企业服务,数据服务",2018-03-13
5,Python开发工程师,万科物业发展有限公司,15k-30k,深圳,2000人以上,3-5年,本科,"O2O,生活服务",2018-03-12
6,Python 开发工程师,广东修炼科技股份有限公司,8k-16k,广州,50-150人,1-3年,大专,移动互联网,2018-03-12
7,Python,上海众言网络科技有限公司,6k-12k,苏州,150-500人,1-3年,本科,移动互联网,2018-03-07
8,Python开发,厦门市咕啦电子商务有限责任公司,6k-10k,厦门,150-500人,1-3年,大专,电子商务,2018-03-05
9,中级PYTHON开发工程师,深圳市博奥特科技有限公司,22k-25k,深圳,150-500人,5-10年,大专,"移动互联网,金融",2018-03-13
10,python高级研发,上海语酷网络科技有限公司,20k-35k,上海,15-50人,不限,本科,"社交网络,企业服务",2018-03-13
11,Python开发工程师（中高级）,成都路行通信息技术有限公司,12k-20k,成都,500-2000人,3-5年,本科,"移动互联网,生活服务",2018-03-13
